Date,Open,High,Low,Close,Volume,Adj Close
10/7/1998,32.375,33.312501,31.874999,31.9375,118339200,1.038937
10/6/1998,33.6875,34.312501,32.5,32.562501,99965600,1.059268
10/5/1998,34,34.5625,31.5,32.187499,137970000,1.04707
10/2/1998,35.500001,36.249999,34.125,35.062501,118893600,1.140594
10/1/1998,36.75,37.999999,35.374999,35.687499,92554000,1.160926
9/30/1998,38.749999,39.25,37.999999,38.125001,41795600,1.240218
9/29/1998,39.0625,40.000001,38.125001,39.5,76283200,1.284947
9/28/1998,39.749999,40.187499,37.999999,39.0625,101354400,1.270715
9/25/1998,38.1875,39.187499,37.625,38.749999,57072400,1.26055
9/24/1998,37.874999,39.562501,37.75,38.5,120710800,1.252417
9/23/1998,37.250001,38.375,36.562499,38.312499,71979600,1.246318
9/22/1998,37.124999,37.625,36.375001,36.999999,64484000,1.203622
9/21/1998,35.687499,36.937501,35.3125,36.937501,73967600,1.201589
9/18/1998,36.062501,36.75,35.5625,36.75,76269200,1.195489
9/17/1998,36.062501,37.124999,35.875,36,67323200,1.171091
9/16/1998,38.625,38.749999,36.999999,37.3125,64719200,1.213787
9/15/1998,36.75,38.562501,36.500001,38.1875,108413200,1.242251
9/14/1998,38.250001,38.8125,37.124999,37.1875,61768000,1.209721
9/11/1998,38.5,39.624999,36.875,37.625,88071200,1.223953
9/10/1998,36.249999,38.250001,35.75,38.125001,131720400,1.240218
9/9/1998,38.0625,38.125001,36.999999,37.375001,88673200,1.215821
9/8/1998,37.999999,38.250001,36.75,38.250001,100699200,1.244285
9/4/1998,35.500001,36.4375,33.750001,35.125,94318000,1.142627
9/3/1998,35,35.125,34,34.625001,102438000,1.126362
9/2/1998,35.500001,37.375001,35.249999,35.5625,210750400,1.156859
9/1/1998,31.375,35.374999,30.625,34.125,217268800,1.110097
8/31/1998,34.750001,34.875,30.999999,31.1875,217056000,1.014539
8/28/1998,37.124999,38.5,34.125,34.187501,233063600,1.11213
8/27/1998,39.25,39.25,35.625001,37.5,278560800,1.219887
8/26/1998,39.875001,41.125,39.5,40.375,101620400,1.313412
8/25/1998,42.374999,42.374999,40.312501,40.8125,123891600,1.327644
8/24/1998,43.4375,43.500001,40.125,41.187501,152544000,1.339842
8/21/1998,40.000001,43.562499,39.000001,43,203344400,1.398804
8/20/1998,41,41.125,40.25,40.624999,97980400,1.321544
8/19/1998,43.500001,43.75,41,41,121497600,1.333743
8/18/1998,42.4375,43.375001,42.249999,42.5625,151488400,1.384572
8/17/1998,41,42.812499,39.875001,41.937499,232719200,1.36424
8/14/1998,40.6875,40.750001,39.5,40.499999,112694400,1.317478
8/13/1998,39.9375,40.750001,39.375,39.437501,97694800,1.282914
8/12/1998,39.749999,40.937499,39.484302,40.062499,172443600,1.303246
8/11/1998,37.75,41,37.375001,39.000001,439868800,1.268682
8/10/1998,36.3125,38.0625,36.249999,37.9375,122150000,1.234119
8/7/1998,37.1875,37.375001,36,36.500001,74505200,1.187357
8/6/1998,35.062501,36.875,34.875,36.875,109653600,1.199555
8/5/1998,33.750001,36,33.499999,36,113520400,1.171091
8/4/1998,35.500001,36,34,34.187501,73480400,1.11213
8/3/1998,34.25,35.5625,33.25,35.125,75440400,1.142627
7/31/1998,36.625,36.75,34.499999,34.625001,45777200,1.126362
7/30/1998,35.812499,36.75,35.500001,36.500001,90574400,1.187357
7/29/1998,33.750001,35.875,33.6875,35.125,111930000,1.142627
7/28/1998,34.062499,34.625001,33.000001,33.624999,56344400,1.093832
7/27/1998,34.25,34.875,33.25,34.4375,53558400,1.120263
7/24/1998,35.374999,35.500001,33.8125,34.6875,67821600,1.128395
7/23/1998,34.812499,35.625001,34.750001,34.937499,63282800,1.136528
7/22/1998,34.937499,35.625001,34.25,35,70182000,1.138561
7/21/1998,36.124999,36.999999,35.5625,35.625001,82376000,1.158893
7/20/1998,36.562499,36.625,35.500001,36.249999,95972800,1.179224
7/17/1998,37.250001,37.250001,36.1875,36.875,157388000,1.199555
7/16/1998,37.874999,38.125001,35.75,37.5,640337600,1.219887
7/15/1998,33.6875,34.6875,33.499999,34.4375,148741600,1.120263
7/14/1998,33.937499,34,33.125,33.437501,137132800,1.087732
7/13/1998,31.9375,34.125,31.874999,33.937499,178847200,1.103998
7/10/1998,32.187499,32.624999,31.749999,32.0625,75630800,1.043003
7/9/1998,32.9375,33.624999,31.437499,31.687501,141652000,1.030804
7/8/1998,30.75,32.9375,30.687501,32.562501,233203600,1.059268
7/7/1998,30.375001,30.874999,29.999999,30.5,60368000,0.992175
7/6/1998,29.500001,30.375001,29.124999,30.375001,67737600,0.988108
7/2/1998,29.687499,30.0625,29,29,74527600,0.943379
7/1/1998,28.875,29.999999,28.500001,29.937501,78528800,0.973876
6/30/1998,28.625001,28.812499,28.125,28.687499,32765600,0.933213
6/29/1998,28.249999,28.812499,28.062501,28.687499,41546400,0.933213
6/26/1998,28.500001,28.625001,27.749999,28.187501,27778800,0.916948
6/25/1998,28.5625,28.812499,28.3125,28.5625,47952800,0.929147
6/24/1998,27.749999,28.625001,27.312499,28.249999,68448800,0.918981
6/23/1998,27.4375,28.125,27.25,27.812501,57764000,0.904749
6/22/1998,27,27.5625,26.75,27.375001,33642000,0.890517
6/19/1998,27.375001,27.4375,26.75,27.0625,34389600,0.880352
6/18/1998,27.749999,28.062501,27.1875,27.312499,29999200,0.888484
6/17/1998,28,28.5625,27.9375,28.125,46793600,0.914915
6/16/1998,27.6875,28.125,27.312499,28,32421200,0.910849
6/15/1998,27.25,28.249999,27.25,27.5,34165600,0.894584
6/12/1998,27.625,28.249999,27.375001,28.125,55963600,0.914915
6/11/1998,28.187501,28.625001,27.812501,27.812501,45029600,0.904749
6/10/1998,28,29,27.625,28.062501,57307600,0.912882
6/9/1998,27.375001,28.500001,27.375001,28.249999,68936000,0.918981
6/8/1998,27,27.6875,26.8125,27.25,31656800,0.886451
6/5/1998,26.874999,27.25,26.375,26.874999,30830800,0.874252
6/4/1998,26.625,26.874999,25.8125,26.8125,39034800,0.872219
6/3/1998,27.125,27.25,26.1875,26.3125,36285200,0.855954
6/2/1998,26.437499,27.312499,25.999999,26.874999,44825200,0.874252
6/1/1998,26.500001,27.625,25.625001,26.25,79923200,0.853921
5/29/1998,27.5,27.5625,26.437499,26.625,54180000,0.86612
5/28/1998,26.75,27.875,26.75,27.4375,74622800,0.892551
5/27/1998,25.6875,26.8125,25.625001,26.75,92548400,0.870186
5/26/1998,28.062501,28.249999,26.625,26.6875,77943600,0.868153
5/22/1998,28.75,28.75,27.312499,27.875,66648400,0.906783
5/21/1998,29.562499,29.687499,28.625001,28.875,32748800,0.939313
5/20/1998,29.625,29.875,28.75,29.562499,47544000,0.961677
5/19/1998,28.937501,29.4375,28.812499,29.375001,54566400,0.955578
5/18/1998,29.375001,29.562499,28.374999,28.500001,58097200,0.927114
5/15/1998,30.0625,30.375001,29.249999,29.562499,68146400,0.961677
5/14/1998,30.375001,30.437499,29.75,30.0625,40670000,0.977943
5/13/1998,30.0625,30.812501,29.625,30.437499,78604400,0.990141
5/12/1998,30.562499,30.75,29.937501,30.124999,64453200,0.979976
5/11/1998,30.874999,31.625,30.75,30.9375,166255600,1.006407
5/8/1998,30.0625,30.5,29.937501,30.437499,67704000,0.990141
5/7/1998,30.562499,30.625,29.875,30.1875,138224800,0.982009
5/6/1998,29.875,30.437499,29.249999,30.3125,224252000,0.986075
5/5/1998,29.249999,29.875,29.124999,29.687499,104820800,0.965744
5/4/1998,28.875,29.500001,28.875,29.062501,142786000,0.945412
5/1/1998,27.5,28.249999,26.874999,28,46018000,0.910849
4/30/1998,27.375001,27.625,27.0625,27.375001,44987600,0.890517
4/29/1998,26.937501,27.4375,26.75,27,47384400,0.878319
4/28/1998,27.875,28,26.25,26.937501,59292800,0.876285
4/27/1998,26.75,27.749999,26.75,27.749999,102449200,0.902716
4/24/1998,27.749999,28.249999,27.5,27.9375,53886000,0.908816
4/23/1998,27.4375,29,27.1875,27.6875,118823600,0.900683
4/22/1998,28.75,29,27.5,27.5,71237600,0.894584
4/21/1998,29.062501,29.124999,28.500001,29,87007200,0.943379
4/20/1998,27.625,29.500001,27.5625,29,129444000,0.943379
4/17/1998,28.5625,28.625001,27.6875,27.9375,148041600,0.908816
4/16/1998,29.249999,29.625,28.187501,28.625001,459488400,0.93118
4/15/1998,27.1875,27.5,26.625,27.4375,139378400,0.892551
4/14/1998,26.375,27.25,26.375,26.937501,81961600,0.876285
4/13/1998,25.625001,26.6875,25,26.437499,72074800,0.86002
4/9/1998,25.0625,25.875,25,25.625001,42576800,0.833589
4/8/1998,25.25,25.375,24.687499,25,56299600,0.813258
4/7/1998,25.8125,25.999999,24.875,25.5,73175200,0.829523
4/6/1998,27,27,26.1875,26.25,86898000,0.853921
4/3/1998,27.125,27.25,26.8125,27.0625,50766800,0.880352
4/2/1998,27.312499,27.4375,26.937501,27.312499,48577200,0.888484
4/1/1998,27.4375,27.812501,27.0625,27.5,46720800,0.894584
3/31/1998,27.4375,27.812501,27.25,27.5,66724000,0.894584
3/30/1998,26.75,27.5,26.75,27.4375,62675200,0.892551
3/27/1998,26.625,27.312499,26.375,26.937501,63898800,0.876285
3/26/1998,26.75,27,26.437499,26.5625,50741600,0.864087
3/25/1998,27.625,27.749999,26.375,27.156201,96843600,0.8834
3/24/1998,26.375,28,26.25,28,168982800,0.910849
3/23/1998,25.9375,26.25,24.625,26.125,103684000,0.849855
3/20/1998,26.6875,26.874999,25.999999,26.375,53869200,0.857987
3/19/1998,26.874999,26.937501,26.5625,26.75,40014800,0.870186
3/18/1998,25.999999,26.937501,25.999999,26.937501,69249600,0.876285
3/17/1998,26.500001,26.6875,25.875,26.3437,102564000,0.856969
3/16/1998,27.125,27.25,26.1875,26.6875,100590000,0.868153
3/13/1998,27.25,27.25,26.25,27.125,141540000,0.882385
3/12/1998,26.125,27,25.562499,27,186090800,0.878319
3/11/1998,25.124999,26.1875,24.5625,26.125,303584400,0.849855
3/10/1998,23.000001,24.5,22.937499,24.0625,178225600,0.782761
3/9/1998,23.75,24.312501,22.499999,22.75,143732400,0.740065
3/6/1998,23.875001,24.5,23.374999,24.4375,166616800,0.79496
3/5/1998,23.25,24.249999,23.125,24.0625,168781200,0.782761
3/4/1998,22.875,24.750001,22.875,24.4375,204456000,0.79496
3/3/1998,21.875,23.1875,21.624999,23.125,83518400,0.752264
3/2/1998,23.5625,23.5625,22.25,22.75,100111200,0.740065
2/27/1998,23.3125,23.875001,22.562501,23.625,129900400,0.768529
2/26/1998,22.3125,23.5625,21.875,23.5,148783600,0.764462
2/25/1998,21.3125,22.75,20.9375,22.3125,178166800,0.725833
2/24/1998,21.3125,21.375,20.749999,21.3125,114147600,0.693302
2/23/1998,20.125,21.624999,20,21.250001,119372400,0.691269
2/20/1998,20.5,20.5625,19.8125,20,81354000,0.650606
2/19/1998,20.875,20.9375,20,20.4375,99915200,0.664838
2/18/1998,19.5625,20.749999,19.5625,20.5625,123648000,0.668905
2/17/1998,19.500001,19.75,19.500001,19.625,45687600,0.638407
2/13/1998,19.1875,19.874999,18.999999,19.500001,51998800,0.634341
2/12/1998,19.125,19.437499,19.062501,19.375,50937600,0.630275
2/11/1998,19.500001,19.500001,18.875,18.999999,52917200,0.618076
2/10/1998,19.125,19.5625,19.062501,19.437499,105504000,0.632308
2/9/1998,18.375,19.500001,18.375,19.1875,123667600,0.624175
2/6/1998,18.375,18.6875,18.25,18.5,50584800,0.601811
2/5/1998,18.25,18.5,18,18.3125,59567200,0.595711
2/4/1998,18.0625,18.5,18,18.25,42548800,0.593678
2/3/1998,17.687499,18.625001,17.687499,18.3125,100654400,0.595711
2/2/1998,18.5,18.5,17.375,17.687499,159185600,0.57538
1/30/1998,18.3125,18.875,18.25,18.3125,40611200,0.595711
1/29/1998,18.9375,19.125,18.5,18.5,52970400,0.601811
1/28/1998,19.1875,19.375,18.625001,19.1875,37780400,0.624175
1/27/1998,19.1875,19.6875,18.999999,19.125,28058800,0.622142
1/26/1998,19.437499,19.5625,18.8125,19.437499,36610000,0.632308
1/23/1998,19.375,19.6875,19.25,19.500001,58290400,0.634341
1/22/1998,18.6875,19.75,18.625001,19.25,82432000,0.626209
1/21/1998,18.75,19.062501,18.562499,18.9062,47552400,0.615025
1/20/1998,19.062501,19.3125,18.625001,19.062501,60390400,0.620109
1/16/1998,19.437499,19.437499,18.6875,18.8125,61588800,0.611977
1/15/1998,19.1875,19.75,18.625001,19.1875,139818000,0.624175
1/14/1998,19.874999,19.937501,19.25,19.75,147316400,0.642474
1/13/1998,18.625001,19.625,18.5,19.500001,159213600,0.634341
1/12/1998,17.4375,18.625001,17.125,18.25,129099600,0.593678
1/9/1998,18.124999,19.375,17.5,18.187501,221636800,0.591645
1/8/1998,17.4375,18.625001,16.9375,18.187501,193505200,0.591645
1/7/1998,18.8125,18.999999,17.312501,17.5,260405600,0.569281
1/6/1998,15.937499,20,14.75,18.9375,453118400,0.616043
1/5/1998,16.5,16.5625,15.1875,15.875,162968400,0.516419
1/2/1998,13.625,16.25,13.5,16.25,179527600,0.528618
12/31/1997,13.125,13.625,12.9375,13.125,101589600,0.42696
12/30/1997,13,13.4375,12.75,13.1875,85626800,0.428994
12/29/1997,13.3125,13.4375,12.875,13.125,69549200,0.42696
12/26/1997,13.0625,13.375,13,13.3125,26969600,0.43306
12/24/1997,13,13.25,13,13.125,24458000,0.42696
12/23/1997,13.125,13.3125,12.9375,12.9375,114707600,0.420861
12/22/1997,13.875,14,13.1875,13.3125,39869200,0.43306
12/19/1997,13.5625,13.875,13.25,13.6875,47653200,0.445259
12/18/1997,14,14,13.75,13.8125,50512000,0.449325
12/17/1997,14.3125,14.5625,13.9375,13.9375,66323600,0.453391
12/16/1997,14,14.375,14,14.3125,46407200,0.46559
12/15/1997,14.125,14.250001,13.75,13.9375,41473600,0.453391
12/12/1997,14.75,14.875,14,14.125,40140800,0.459491
12/11/1997,14.4375,14.5625,13.875,14.5625,64234800,0.473723
12/10/1997,15.062499,15.062499,14.5,14.75,48720000,0.479822
12/9/1997,15.499999,15.6875,15,15.25,60762800,0.496087
12/8/1997,15.562501,15.75,15.375,15.562501,33395600,0.506253
12/5/1997,15.562501,16.000001,15.562501,15.8125,55367200,0.514386
12/4/1997,16.000001,16.000001,15.625,15.625,49910000,0.508286
12/3/1997,16.0625,16.125,15.6875,15.75,85764000,0.512352
12/2/1997,17.375,17.5,15.875,15.875,99204000,0.516419
12/1/1997,17.687499,17.9375,17.249999,17.750001,21809200,0.577413
11/28/1997,17.625,17.875,17.4375,17.750001,10329200,0.577413
11/26/1997,17.375,17.687499,17.249999,17.5,15103200,0.569281
11/25/1997,17.687499,17.875,16.875001,17.375,51357600,0.565214
11/24/1997,17.5625,18,17.5,17.625,39337200,0.573347
11/21/1997,18.625001,18.6875,18,18.187501,24444000,0.591645
11/20/1997,18.187501,18.625001,18.124999,18.5,32043200,0.601811
11/19/1997,17.875,18.3125,17.875,18.25,19896800,0.593678
11/18/1997,18.5,18.5,18.0625,18.0625,36660400,0.587579
11/17/1997,18.875,18.9375,18.3281,18.5,51256800,0.601811
11/14/1997,18.25,18.5,18,18.4375,33759600,0.599778
11/13/1997,18,18.0625,17.5,18,64380400,0.585546
11/12/1997,18.0625,18.5,17.5625,17.625,52015600,0.573347
11/11/1997,18.999999,18.999999,18.124999,18.375,83120800,0.597745
11/10/1997,21,21.5,18.5,18.6875,349560400,0.60791
11/7/1997,18.875,20,18.75,19.75,198903600,0.642474
11/6/1997,18.875,19.500001,18.875,18.999999,154271600,0.618076
11/5/1997,18.25,18.625001,18.0625,18.375,96779200,0.597745
11/4/1997,17.750001,18.124999,17.5,17.9375,42148400,0.583513
11/3/1997,17.5625,17.750001,17.0625,17.375,31502800,0.565214
10/31/1997,17.375,17.375,16.625,17.031199,66771600,0.55403
10/30/1997,17.0625,17.5625,16.5,16.5,47238800,0.53675
10/29/1997,18.4375,18.5,17.249999,17.5,44396800,0.569281
10/28/1997,16.000001,18.5,15.875,18.124999,85828400,0.589612
10/27/1997,16.75,18.124999,16.75,16.75,82339600,0.544883
10/24/1997,18.124999,18.375,16.5,16.5625,97059200,0.538783
10/23/1997,18,18.187501,17.750001,17.750001,46695600,0.577413
10/22/1997,19.062501,19.25,18.5,18.562499,37794400,0.603844
10/21/1997,18.875,19.3125,18.6875,19.062501,118818000,0.620109
10/20/1997,20.125,20.1875,18.625001,18.6875,102958800,0.60791
10/17/1997,21.125,21.125,19.874999,20.125,109667600,0.654673
10/16/1997,21.125,22.062499,20.875,21.5,184797200,0.699402
10/15/1997,22.125001,24.750001,22.125001,23.812499,202717200,0.774628
10/14/1997,22.6875,22.75,22.1875,22.6875,41454000,0.738032
10/13/1997,22.75,22.875,22.1875,22.6875,39656400,0.738032
10/10/1997,21.5,22.75,21.5,22.6875,67600400,0.738032
10/9/1997,21.250001,22.499999,21.187499,21.75,46832800,0.707534
10/8/1997,21.75,21.8125,21.3125,21.5,27210400,0.699402
10/7/1997,21.875,22,21.8125,21.8125,27322400,0.709568
10/6/1997,22.1875,22.25,21.687501,21.9375,23324000,0.713634
10/3/1997,22,22.25,21.687501,22.125001,40558000,0.719733
10/2/1997,21.4375,22,21.375,21.9375,33852000,0.713634
10/1/1997,21.687501,21.75,21.375,21.5312,32617200,0.700417
9/30/1997,22,22.3125,21.687501,21.687501,35142800,0.705501
9/29/1997,21.687501,22.25,21.5625,22.062499,41809600,0.7177
9/26/1997,21.5,21.9375,21.125,21.3125,52080000,0.693302
9/25/1997,21.3125,21.75,21,21.125,55846000,0.687203
9/24/1997,21.687501,21.75,21.375,21.5,55608000,0.699402
9/23/1997,22.25,22.25,21.687501,21.75,50134000,0.707534
9/22/1997,22.125001,23.0625,22,22.8125,50092000,0.742098
9/19/1997,22.1875,22.1875,21.75,21.9375,23732800,0.713634
9/18/1997,21.5,22.499999,21.5,22.3125,42291200,0.725833
9/17/1997,22,22,21.687501,21.8125,21691600,0.709568
9/16/1997,22.062499,22.1406,21.75,21.9375,33555200,0.713634
9/15/1997,21.875,22.125001,21.5,21.5,24228400,0.699402
9/12/1997,22.1875,22.25,21.4375,22.062499,28420000,0.7177
9/11/1997,22.875,23.000001,22.062499,22.375,52469200,0.727866
9/10/1997,21.75,23.125,21.687501,22.937499,68516000,0.746164
9/9/1997,21.3125,21.875,21.250001,21.8125,39757200,0.709568
9/8/1997,22.25,22.25,21.4375,21.5,43789200,0.699402
9/5/1997,22.625,22.875,22,22.1875,34176800,0.721766
9/4/1997,22.562501,22.875,22.25,22.499999,30634800,0.731932
9/3/1997,22.375,23.25,22.3125,22.499999,71033200,0.731932
9/2/1997,22,22.562501,21.9375,22.375,46510800,0.727866
8/29/1997,21.8125,22,21.5,21.75,27417600,0.707534
8/28/1997,22.125001,22.499999,22,22,23917600,0.715667
8/27/1997,22.375,22.75,21.875,22.6875,47658800,0.738032
8/26/1997,22.625,23.000001,22.125001,22.25,56551600,0.7238
8/25/1997,23.625,23.6875,22.937499,23.0625,34658400,0.75023
8/22/1997,23.437501,24,23.374999,23.625,56907200,0.768529
8/21/1997,24.5,24.687499,23.875001,24,64820000,0.780728
8/20/1997,24.4375,25.124999,24.1875,24.625,81076800,0.801059
8/19/1997,23.6875,24.5,23.3125,24.4375,72290400,0.79496
8/18/1997,23.3125,23.75,22.75,23.625,54460000,0.768529
8/15/1997,23.125,23.437501,22.8125,23.25,65240000,0.75633
8/14/1997,23.625,24.249999,22.6875,23.000001,108612000,0.748197
8/13/1997,22.25,23.875001,20.4375,23.625,300356000,0.768529
8/12/1997,24.0625,24.249999,21.875,22.062499,262099600,0.7177
8/11/1997,26.3125,26.437499,23.5,24.5625,387749600,0.799026
8/8/1997,27.812501,28.374999,26.125,26.8125,453541200,0.872219
8/7/1997,28.75,29.562499,28.374999,29.1875,938859600,0.949479
8/6/1997,25.25,27.749999,25,26.3125,1047620000,0.855954
8/5/1997,19.937501,20,19.484299,19.75,61782000,0.642474
8/4/1997,19.1875,19.8125,19.1875,19.75,152829600,0.642474
8/1/1997,17.625,19.1875,17.5625,19.1875,120478400,0.624175
7/31/1997,17.375,17.750001,17.249999,17.5,65954000,0.569281
7/30/1997,16.9375,17.687499,16.75,17.375,93576000,0.565214
7/29/1997,16.437501,16.625,16.374999,16.5,17810800,0.53675
7/28/1997,16.437501,16.5,16.25,16.437501,27627600,0.534717
7/25/1997,15.875,16.5625,15.75,16.25,54490800,0.528618
7/24/1997,16.125,16.125,15.625,15.8125,33373200,0.514386
7/23/1997,16.75,16.875001,16.000001,16.125,35322000,0.524551
7/22/1997,16.374999,16.6875,16.3125,16.5625,57834000,0.538783
7/21/1997,17.5625,17.687499,16.000001,16.156199,88729200,0.525566
7/18/1997,17.875,17.9375,17.0625,17.3437,79391200,0.564196
7/17/1997,17,18.124999,16.437501,17.5,186566800,0.569281
7/16/1997,15.8125,16.5,15.625,16.437501,111563200,0.534717
7/15/1997,15.75,16.000001,15.625,15.937499,104588400,0.518452
7/14/1997,15.25,15.625,14.875,15.625,102751600,0.508286
7/11/1997,13.375,15.499999,13.3125,15.1875,183736000,0.494054
7/10/1997,12.875,13.375,12.75,13.25,123127200,0.431027
7/9/1997,13.8125,13.875,13.625,13.6875,35504000,0.445259
7/8/1997,13.875,14,13.6875,13.75,23923200,0.447292
7/7/1997,13.9375,14.250001,13.75,13.8125,47868800,0.449325
7/3/1997,13.125,13.875,13,13.6875,46695600,0.445259
7/2/1997,13.25,13.375,13,13.0625,62490400,0.424927
7/1/1997,13.9375,14,13.125,13.1875,112669200,0.428994
6/30/1997,14.75,14.75,14,14.250001,42795200,0.463557
6/27/1997,14.687501,14.8125,14.624999,14.687501,39488400,0.477789
6/26/1997,15.125001,15.125001,14.624999,14.687501,95496800,0.477789
6/25/1997,15.3125,15.375,15,15.125001,49658000,0.492021
6/24/1997,15.4375,15.562501,15.25,15.3125,27787200,0.49812
6/23/1997,15.499999,15.625,15.375,15.375,24886400,0.500154
6/20/1997,15.6875,15.75,15.499999,15.562501,27546400,0.506253
6/19/1997,16.000001,16.000001,15.6875,15.75,30256800,0.512352
6/18/1997,16.125,16.25,15.75,15.937499,27412000,0.518452
6/17/1997,15.562501,16.5,15.499999,16.3437,35562800,0.531666
6/16/1997,15.875,15.875,15.375,15.499999,33502000,0.50422
6/13/1997,16.0625,16.125,15.75,15.8125,33017600,0.514386
6/12/1997,16.374999,16.374999,16.000001,16.0625,19672800,0.522518
6/11/1997,16.3125,16.437501,16.25,16.3125,26350800,0.530651
6/10/1997,16.75,16.75,16.0625,16.25,34762000,0.528618
6/9/1997,16.6875,16.9375,16.625,16.625,18701200,0.540817
6/6/1997,16.625,16.75,16.5,16.75,13218800,0.544883
6/5/1997,16.625,17.125,16.5625,16.6875,16153200,0.54285
6/4/1997,16.625,16.75,16.5,16.625,20101200,0.540817
6/3/1997,16.75,16.9375,16.625,16.6875,16310000,0.54285
6/2/1997,17,17,16.75,16.9375,10396400,0.550982
5/30/1997,16.5,17,16.374999,16.625,44332400,0.540817
5/29/1997,17.125,17.125,16.625,16.625,27795600,0.540817
5/28/1997,17.375,17.5,17,17,21884800,0.553015
5/27/1997,16.75,17.375,16.75,17.249999,20521200,0.561148
5/23/1997,16.625,17,16.625,16.875001,16758000,0.548949
5/22/1997,16.75,16.875001,16.5,16.625,19191200,0.540817
5/21/1997,17.125,17.125,16.5,16.875001,30562000,0.548949
5/20/1997,17,17.4375,16.75,17.249999,21207200,0.561148
5/19/1997,17.5,17.625,17,17,13064800,0.553015
5/16/1997,17.5,17.625,17.249999,17.249999,23324000,0.561148
5/15/1997,17.750001,18,17.5,17.750001,24752000,0.577413
5/14/1997,17.875,18,17.5,17.687499,33910800,0.57538
5/13/1997,17.5,17.875,17,17.5625,49254800,0.571314
5/12/1997,17.249999,17.625,17,17.5625,41244000,0.571314
5/9/1997,17,17.5,17,17.0625,47093200,0.555049
5/8/1997,16.625,17.125,16.5,17,20734000,0.553015
5/7/1997,16.875001,17,16.374999,16.5,28554400,0.53675
5/6/1997,17,17.125,16.75,16.875001,20787200,0.548949
5/5/1997,17,17.125,16.75,17,24623200,0.553015
5/2/1997,17,17.125,16.75,17,25496800,0.553015
5/1/1997,16.875001,17.125,16.75,17,18085200,0.553015
4/30/1997,17,17.249999,16.75,17,64408400,0.553015
4/29/1997,18,18,17.5,17.687499,12938800,0.57538
4/28/1997,17.750001,17.875,17.5,17.625,11692800,0.573347
4/25/1997,17.625,17.875,17.375,17.5,21845600,0.569281
4/24/1997,18.5,18.5,17.750001,17.875,18734800,0.581479
4/23/1997,18.375,18.5,18.124999,18.124999,13622000,0.589612
4/22/1997,18.124999,18.5,17.875,18.5,23662800,0.601811
4/21/1997,18.625001,18.625001,18,18,22288000,0.585546
4/18/1997,19.125,19.125,18.375,18.375,35361200,0.597745
4/17/1997,18.25,19.125,18.124999,18.999999,54866000,0.618076
4/16/1997,18.625001,18.999999,18.375,18.562499,21554400,0.603844
4/15/1997,19.125,19.25,18.124999,18.4375,34011600,0.599778
4/14/1997,18.375,18.875,18,18.75,28089600,0.609943
4/11/1997,18.875,18.875,18.124999,18.25,19891200,0.593678
4/10/1997,18.999999,19.125,18.5,18.875,29246000,0.61401
4/9/1997,19.25,19.25,18.875,18.999999,61247200,0.618076
4/8/1997,19.625,19.625,18.625001,19.125,48456800,0.622142
4/7/1997,19.75,19.874999,19.25,19.500001,63814800,0.634341
4/4/1997,19.125,19.625,18.999999,19.25,118812400,0.626209
4/3/1997,18.5,19.125,18.25,18.875,137214000,0.61401
4/2/1997,17.875,18.0625,17.625,18,55608000,0.585546
4/1/1997,17.625,17.8125,17.375,17.5,55064800,0.569281
3/31/1997,18.625001,19.375,17.249999,18.25,242561200,0.593678
3/27/1997,17.5,19.25,17.249999,18.625001,284726400,0.605877
3/26/1997,16.374999,16.875001,16.25,16.75,26709200,0.544883
3/25/1997,16.625,16.625,16.0781,16.5,28140000,0.53675
3/24/1997,16.5,16.625,16.25,16.5,17805200,0.53675
3/21/1997,17.5,17.5,16.374999,16.625,34115200,0.540817
3/20/1997,16.000001,17.5,15.875,17.249999,79259600,0.561148
3/19/1997,16.374999,16.374999,15.875,16.125,52057600,0.524551
3/18/1997,16.374999,16.5,16.125,16.25,31768800,0.528618
3/17/1997,16.25,16.5,16.000001,16.5,48188000,0.53675
3/14/1997,16.374999,16.75,16.25,16.5625,57604400,0.538783
3/13/1997,16.374999,16.374999,16.125,16.374999,26272400,0.532684
3/12/1997,16.25,16.75,16.125,16.25,17749200,0.528618
3/11/1997,16.625,16.625,16.000001,16.374999,24626000,0.532684
3/10/1997,16.625,16.75,16.437501,16.625,24796800,0.540817
3/7/1997,16.75,16.75,16.374999,16.5,17654000,0.53675
3/6/1997,17,17,16.5,16.625,29072400,0.540817
3/5/1997,16.625,17,16.5,17,24040800,0.553015
3/4/1997,16.25,16.5,16.000001,16.5,25799200,0.53675
3/3/1997,16.5,16.5,16.000001,16.125,32614400,0.524551
2/28/1997,16.875001,16.875001,16.25,16.25,30469600,0.528618
2/27/1997,17,17.125,16.75,17,25748800,0.553015
2/26/1997,17,17.125,16.75,17.125,25793600,0.557082
2/25/1997,17,17.375,16.875001,16.875001,34521200,0.548949
2/24/1997,16.25,16.875001,16.25,16.625,29397200,0.540817
2/21/1997,16.875001,17,16.000001,16.374999,52771600,0.532684
2/20/1997,17.625,17.625,17,17,31236800,0.553015
2/19/1997,17.875,17.875,17.125,17.625,60323200,0.573347
2/18/1997,16.625,17.875,16.25,17.875,92069600,0.581479
2/14/1997,16.25,16.374999,16.000001,16.3125,59312400,0.530651
2/13/1997,15.75,16.125,15.499999,16.125,48958000,0.524551
2/12/1997,15.75,15.875,15.499999,15.75,44066400,0.512352
